grade,sub_grade,purpose,addr_state,home_ownership,total_exposure,loan_count,default_count,avg_int_rate
C,C3,moving,DE,RENT,3500.0,1,0,13.33
C,C3,moving,FL,MORTGAGE,104100.0,11,3,13.691818181818183
C,C3,moving,FL,OWN,23000.0,4,0,13.91
C,C3,moving,FL,RENT,250500.0,38,10,13.87263157894737
C,C3,moving,GA,MORTGAGE,39400.0,4,1,13.6875
C,C3,moving,GA,OWN,9000.0,1,0,13.33
C,C3,moving,GA,RENT,130150.0,9,1,13.97
C,C3,moving,HI,MORTGAGE,1000.0,1,0,13.99
C,C3,moving,HI,RENT,6000.0,1,1,15.8
C,C3,moving,IL,MORTGAGE,21725.0,3,3,13.943333333333333
C,C3,moving,IL,OWN,1800.0,1,1,13.67
C,C3,moving,IL,RENT,46600.0,8,3,13.774999999999999
C,C3,moving,IN,MORTGAGE,12000.0,1,0,14.08
C,C3,moving,IN,RENT,26950.0,4,1,14.092500000000001
C,C3,moving,KS,RENT,15300.0,2,1,14.8
C,C3,moving,KY,MORTGAGE,27000.0,3,0,13.58
C,C3,moving,KY,RENT,12000.0,1,1,13.99
C,C3,moving,LA,MORTGAGE,6000.0,1,0,13.66
C,C3,moving,LA,RENT,19400.0,3,3,13.613333333333335
C,C3,moving,MA,MORTGAGE,16025.0,2,0,14.254999999999999
C,C3,moving,MA,RENT,141525.0,15,6,13.709333333333332
C,C3,moving,MD,MORTGAGE,19500.0,3,0,13.913333333333334
C,C3,moving,MD,RENT,76000.0,7,2,13.661428571428571
C,C3,moving,ME,RENT,1500.0,1,0,14.08
C,C3,moving,MI,OWN,6000.0,1,0,14.52
C,C3,moving,MI,RENT,64550.0,8,2,13.71375
C,C3,moving,MN,MORTGAGE,30000.0,4,1,13.684999999999999
C,C3,moving,MN,RENT,39025.0,7,2,13.72
C,C3,moving,MO,MORTGAGE,10000.0,1,1,14.07
C,C3,moving,MO,RENT,17650.0,4,1,13.690000000000001
C,C3,moving,MS,RENT,3950.0,2,0,13.7
C,C3,moving,MT,MORTGAGE,9000.0,1,0,15.8
C,C3,moving,MT,RENT,2400.0,1,0,13.67
C,C3,moving,NC,MORTGAGE,10000.0,1,1,14.08
C,C3,moving,NC,OWN,19200.0,1,0,14.64
C,C3,moving,NC,RENT,103600.0,11,1,13.95090909090909
C,C3,moving,NE,RENT,4800.0,1,0,14.08
C,C3,moving,NH,RENT,8600.0,2,0,13.66
C,C3,moving,NJ,MORTGAGE,11000.0,1,0,13.67
C,C3,moving,NJ,OWN,2300.0,1,0,13.33
C,C3,moving,NJ,RENT,123300.0,16,6,14.070625
C,C3,moving,NM,MORTGAGE,3500.0,1,0,14.08
C,C3,moving,NM,RENT,4800.0,1,0,14.07
C,C3,moving,NV,MORTGAGE,12100.0,2,0,13.5
C,C3,moving,NV,RENT,39500.0,6,2,13.858333333333333
C,C3,moving,NY,MORTGAGE,55650.0,5,2,13.562000000000001
C,C3,moving,NY,OWN,4200.0,1,0,13.99
C,C3,moving,NY,RENT,566475.0,77,15,13.837922077922078
C,C3,moving,OH,MORTGAGE,17000.0,2,0,13.254999999999999
C,C3,moving,OH,OWN,2500.0,1,0,15.8
C,C3,moving,OH,RENT,31100.0,7,1,13.629999999999999
C,C3,moving,OK,RENT,11600.0,3,0,13.44
C,C3,moving,OR,OWN,15000.0,1,0,14.52
C,C3,moving,OR,RENT,8500.0,3,0,13.693333333333333
C,C3,moving,PA,MORTGAGE,24075.0,5,1,14.285999999999998
C,C3,moving,PA,OWN,60500.0,4,0,13.822500000000002
C,C3,moving,PA,RENT,66025.0,15,2,14.152
C,C3,moving,RI,RENT,28000.0,3,1,13.546666666666667
C,C3,moving,SC,MORTGAGE,39000.0,4,0,13.765
C,C3,moving,SC,RENT,7500.0,2,1,13.985
C,C3,moving,SD,RENT,1000.0,1,0,13.99
C,C3,moving,TN,MORTGAGE,10000.0,1,1,13.99
C,C3,moving,TN,RENT,32000.0,4,1,13.932500000000001
C,C3,moving,TX,MORTGAGE,74400.0,8,0,13.90375
C,C3,moving,TX,OWN,35875.0,4,2,13.825
C,C3,moving,TX,RENT,192250.0,29,6,13.61344827586207
C,C3,moving,UT,MORTGAGE,4000.0,1,0,14.07
C,C3,moving,UT,RENT,13200.0,2,0,13.705
C,C3,moving,VA,MORTGAGE,14400.0,2,1,14.504999999999999
C,C3,moving,VA,OWN,9000.0,1,1,13.18
C,C3,moving,VA,RENT,40900.0,6,1,13.799999999999999
C,C3,moving,VT,OWN,6400.0,1,0,13.99
C,C3,moving,WA,MORTGAGE,30000.0,4,0,13.82
C,C3,moving,WA,OWN,1500.0,1,0,13.18
C,C3,moving,WA,RENT,114500.0,17,4,13.942352941176472
C,C3,moving,WI,MORTGAGE,37400.0,3,0,13.686666666666667
C,C3,moving,WI,RENT,43600.0,5,2,13.65
C,C3,moving,WV,MORTGAGE,3000.0,1,0,15.02
C,C3,other,AK,MORTGAGE,33650.0,4,1,14.2575
C,C3,other,AK,RENT,29000.0,4,0,14.07
C,C3,other,AL,MORTGAGE,171950.0,25,1,14.078399999999998
C,C3,other,AL,OWN,76875.0,11,3,13.665454545454544
C,C3,other,AL,RENT,162375.0,17,4,14.013529411764708
C,C3,other,AR,MORTGAGE,178850.0,18,2,14.146666666666667
C,C3,other,AR,OWN,39400.0,8,2,14.223749999999999
C,C3,other,AR,RENT,63175.0,12,2,14.041666666666666
C,C3,other,AZ,MORTGAGE,399300.0,44,6,14.067954545454546
C,C3,other,AZ,OWN,121600.0,14,4,14.036428571428573
C,C3,other,AZ,RENT,379325.0,41,10,14.03609756097561
C,C3,other,CA,MORTGAGE,2182325.0,200,26,13.95695
C,C3,other,CA,OWN,382800.0,39,10,14.129230769230771
C,C3,other,CA,RENT,4369800.0,501,118,13.904970059880227
C,C3,other,CO,MORTGAGE,509250.0,47,5,13.95553191489362
C,C3,other,CO,OWN,43000.0,7,1,13.652857142857142
C,C3,other,CO,RENT,277175.0,32,17,13.9040625
C,C3,other,CT,MORTGAGE,204525.0,19,5,13.96894736842105
C,C3,other,CT,OWN,76500.0,9,3,13.982222222222223
C,C3,other,CT,RENT,250825.0,29,4,13.771724137931034
C,C3,other,DC,MORTGAGE,7000.0,2,1,13.83
C,C3,other,DC,OWN,12800.0,3,0,14.06
C,C3,other,DC,RENT,112150.0,9,2,13.89777777777778
C,C3,other,DE,MORTGAGE,27500.0,5,0,13.580000000000002
C,C3,other,DE,RENT,55500.0,8,3,14.1875
C,C3,other,FL,MORTGAGE,1261050.0,127,26,13.959685039370084
C,C3,other,FL,OWN,338675.0,43,8,13.969534883720932
C,C3,other,FL,RENT,1392575.0,169,44,13.907810650887575
C,C3,other,GA,MORTGAGE,405775.0,48,9,13.782708333333332
C,C3,other,GA,OWN,134350.0,16,3,13.823749999999997
C,C3,other,GA,RENT,459350.0,57,15,13.86526315789474
C,C3,other,HI,MORTGAGE,122150.0,8,2,13.94125
C,C3,other,HI,OWN,30300.0,5,1,13.962
C,C3,other,HI,RENT,154550.0,16,2,13.721875
C,C3,other,ID,MORTGAGE,38000.0,3,0,14.020000000000001
C,C3,other,ID,OWN,10000.0,1,0,11.66
C,C3,other,ID,RENT,13300.0,2,1,13.83
C,C3,other,IL,MORTGAGE,641550.0,64,11,14.059375000000003
C,C3,other,IL,OWN,165100.0,21,5,13.820000000000002
C,C3,other,IL,RENT,604725.0,83,14,13.830602409638555
C,C3,other,IN,MORTGAGE,324425.0,36,6,13.97111111111111
C,C3,other,IN,OWN,80800.0,11,5,13.925454545454546
C,C3,other,IN,RENT,134100.0,25,10,13.751599999999998
C,C3,other,KS,MORTGAGE,157625.0,15,1,14.264000000000001
C,C3,other,KS,OWN,78725.0,7,2,14.2
C,C3,other,KS,RENT,68925.0,11,2,13.976363636363637
C,C3,other,KY,MORTGAGE,199400.0,24,4,13.734166666666667
C,C3,other,KY,OWN,72800.0,7,2,13.84
C,C3,other,KY,RENT,96975.0,17,3,14.020588235294117
C,C3,other,LA,MORTGAGE,265875.0,31,8,14.09258064516129
C,C3,other,LA,OWN,69700.0,10,0,13.974
C,C3,other,LA,RENT,105325.0,15,4,13.935333333333334
C,C3,other,MA,MORTGAGE,307550.0,24,2,13.917083333333332
C,C3,other,MA,OWN,135025.0,9,5,13.88888888888889
C,C3,other,MA,RENT,486125.0,43,14,13.951627906976746
C,C3,other,MD,MORTGAGE,466450.0,57,8,13.782280701754384
C,C3,other,MD,OWN,156650.0,21,6,13.714761904761904
C,C3,other,MD,RENT,335000.0,49,6,13.778367346938778
C,C3,other,ME,MORTGAGE,42375.0,4,0,13.442499999999999
C,C3,other,ME,RENT,15675.0,3,0,13.643333333333333
C,C3,other,MI,MORTGAGE,555475.0,63,9,13.838095238095237
C,C3,other,MI,OWN,158500.0,21,6,13.944761904761904
C,C3,other,MI,RENT,326000.0,52,13,13.956153846153846
C,C3,other,MN,MORTGAGE,332650.0,30,3,13.950666666666667
C,C3,other,MN,OWN,78600.0,9,3,13.732222222222223
C,C3,other,MN,RENT,159850.0,26,5,13.945769230769232
C,C3,other,MO,MORTGAGE,201475.0,26,7,14.042692307692308
C,C3,other,MO,OWN,36550.0,9,0,13.697777777777778
C,C3,other,MO,RENT,144000.0,17,5,13.94764705882353
C,C3,other,MS,MORTGAGE,70200.0,10,5,13.672
C,C3,other,MS,OWN,36800.0,7,3,13.85142857142857
C,C3,other,MS,RENT,31800.0,6,2,13.856666666666667
C,C3,other,MT,MORTGAGE,44900.0,4,2,14.1975
C,C3,other,MT,OWN,5750.0,1,0,13.99
C,C3,other,MT,RENT,50900.0,8,2,13.81875
C,C3,other,NC,MORTGAGE,592450.0,58,11,13.925689655172414
C,C3,other,NC,OWN,93200.0,14,3,13.732142857142858
C,C3,other,NC,RENT,362650.0,45,12,13.793111111111113
C,C3,other,ND,MORTGAGE,14000.0,1,0,13.99
C,C3,other,ND,RENT,42000.0,4,1,13.8
C,C3,other,NE,MORTGAGE,36000.0,6,2,13.653333333333334
C,C3,other,NE,OWN,5000.0,1,1,14.07
C,C3,other,NE,RENT,10000.0,1,1,14.07
C,C3,other,NH,MORTGAGE,135350.0,9,1,13.899999999999999
C,C3,other,NH,RENT,78500.0,10,3,13.763
C,C3,other,NJ,MORTGAGE,532800.0,43,10,13.97046511627907
C,C3,other,NJ,OWN,199350.0,29,8,14.086896551724141
C,C3,other,NJ,RENT,854675.0,92,18,13.93326086956522
C,C3,other,NM,MORTGAGE,92750.0,8,0,14.1175
C,C3,other,NM,OWN,24800.0,5,2,13.618
C,C3,other,NM,RENT,132300.0,13,7,13.729230769230771
C,C3,other,NV,MORTGAGE,286225.0,27,9,14.19814814814815
C,C3,other,NV,OWN,239800.0,11,3,13.90181818181818
C,C3,other,NV,RENT,251500.0,32,8,13.8359375
C,C3,other,NY,MORTGAGE,1025775.0,94,16,13.94840425531915
C,C3,other,NY,OWN,421400.0,44,14,14.008181818181821
C,C3,other,NY,RENT,2567675.0,310,81,13.872064516129036
C,C3,other,OH,MORTGAGE,371800.0,53,10,13.963773584905663
C,C3,other,OH,OWN,192525.0,23,9,13.846086956521741
C,C3,other,OH,RENT,437150.0,61,11,13.8272131147541
C,C3,other,OK,MORTGAGE,182875.0,22,6,13.914090909090909
C,C3,other,OK,OWN,31900.0,5,0,14.412
C,C3,other,OK,RENT,127275.0,14,4,13.844285714285714
C,C3,other,OR,MORTGAGE,185550.0,20,1,13.777000000000001
C,C3,other,OR,OWN,70100.0,7,2,14.145714285714286
C,C3,other,OR,RENT,145600.0,25,3,13.819600000000001
C,C3,other,PA,ANY,3600.0,1,0,13.99
C,C3,other,PA,MORTGAGE,393825.0,45,9,14.028666666666672
C,C3,other,PA,OWN,252425.0,29,3,13.92689655172414
C,C3,other,PA,RENT,659950.0,72,16,13.877916666666671
C,C3,other,RI,MORTGAGE,135000.0,9,1,13.74888888888889
C,C3,other,RI,OWN,18400.0,2,1,13.385
C,C3,other,RI,RENT,44150.0,7,3,14.217142857142859
C,C3,other,SC,MORTGAGE,207625.0,26,1,13.98769230769231
C,C3,other,SC,OWN,55625.0,9,3,13.953333333333331
C,C3,other,SC,RENT,116175.0,17,2,13.801764705882352
C,C3,other,SD,MORTGAGE,42500.0,6,0,13.784999999999998
C,C3,other,SD,OWN,7125.0,1,0,13.67
C,C3,other,SD,RENT,16200.0,5,3,13.924000000000001
C,C3,other,TN,MORTGAGE,343900.0,37,5,13.868918918918922
C,C3,other,TN,OWN,72000.0,10,4,13.728
C,C3,other,TN,RENT,214850.0,25,8,13.8204
C,C3,other,TX,MORTGAGE,1759250.0,184,38,13.900706521739133
C,C3,other,TX,OWN,485475.0,61,9,13.96016393442623
C,C3,other,TX,RENT,1229775.0,151,38,13.805496688741723
C,C3,other,UT,MORTGAGE,93875.0,12,2,14.014166666666666
C,C3,other,UT,OWN,19800.0,4,1,14.0425
C,C3,other,UT,RENT,98375.0,13,1,13.946153846153845
C,C3,other,VA,MORTGAGE,607450.0,51,8,13.988627450980392
C,C3,other,VA,OWN,80600.0,10,3,13.889
C,C3,other,VA,RENT,396450.0,44,11,13.782045454545456
C,C3,other,VT,MORTGAGE,56550.0,5,0,13.612
C,C3,other,VT,OWN,22000.0,2,0,13.55
C,C3,other,VT,RENT,26875.0,3,0,13.909999999999998
C,C3,other,WA,MORTGAGE,326925.0,34,7,14.181764705882353
C,C3,other,WA,OWN,31300.0,3,2,13.83
C,C3,other,WA,RENT,333375.0,44,12,13.849090909090911
C,C3,other,WI,MORTGAGE,223075.0,28,3,13.941785714285714
C,C3,other,WI,OWN,19000.0,5,2,14.008000000000001
C,C3,other,WI,RENT,206975.0,30,8,13.903
C,C3,other,WV,MORTGAGE,25000.0,4,0,14.1475
C,C3,other,WV,OWN,14800.0,2,0,13.33
C,C3,other,WV,RENT,11900.0,3,0,13.763333333333335
C,C3,other,WY,MORTGAGE,46000.0,7,2,13.957142857142856
C,C3,other,WY,OWN,5600.0,1,0,13.99
C,C3,other,WY,RENT,7000.0,2,0,13.99
C,C3,renewable_energy,AL,OWN,10000.0,1,0,14.08
C,C3,renewable_energy,AR,RENT,5000.0,1,0,13.67
C,C3,renewable_energy,AZ,MORTGAGE,10000.0,1,0,13.99
C,C3,renewable_energy,CA,MORTGAGE,58475.0,6,2,13.765
C,C3,renewable_energy,CA,RENT,13600.0,2,0,13.495000000000001
C,C3,renewable_energy,CT,RENT,11000.0,1,0,13.98
C,C3,renewable_energy,FL,MORTGAGE,8400.0,1,0,13.99
C,C3,renewable_energy,FL,RENT,6000.0,1,1,13.33
C,C3,renewable_energy,HI,MORTGAGE,30000.0,1,0,14.08
C,C3,renewable_energy,MA,RENT,20000.0,1,0,13.98
C,C3,renewable_energy,MD,RENT,18000.0,1,1,13.33
C,C3,renewable_energy,MN,MORTGAGE,4000.0,1,0,13.98
C,C3,renewable_energy,MN,RENT,11200.0,1,1,13.18
C,C3,renewable_energy,MO,MORTGAGE,35000.0,1,0,14.64
C,C3,renewable_energy,MO,OWN,1000.0,1,0,14.08
C,C3,renewable_energy,MS,OWN,8500.0,1,0,13.18
C,C3,renewable_energy,NC,OWN,8000.0,1,0,13.18
C,C3,renewable_energy,NE,MORTGAGE,30000.0,1,1,14.08
C,C3,renewable_energy,NJ,OWN,11000.0,3,0,14.016666666666666
C,C3,renewable_energy,NY,MORTGAGE,35000.0,1,0,13.99
C,C3,renewable_energy,NY,OWN,25000.0,1,0,15.8
C,C3,renewable_energy,NY,RENT,57000.0,4,1,14.002500000000001
C,C3,renewable_energy,OH,MORTGAGE,10000.0,1,0,13.99
C,C3,renewable_energy,OR,RENT,5500.0,1,0,13.98
C,C3,renewable_energy,PA,MORTGAGE,3500.0,1,0,13.66
C,C3,renewable_energy,PA,OWN,14000.0,1,0,13.98
C,C3,renewable_energy,PA,RENT,20400.0,2,0,13.870000000000001
C,C3,renewable_energy,RI,MORTGAGE,4000.0,1,0,13.98
C,C3,renewable_energy,SC,OWN,3150.0,1,0,14.64
C,C3,renewable_energy,TX,MORTGAGE,19000.0,2,1,14.325
C,C3,renewable_energy,TX,RENT,10275.0,3,0,14.589999999999998
C,C3,renewable_energy,VA,RENT,5000.0,1,0,13.66
C,C3,renewable_energy,WA,RENT,3000.0,1,0,13.33
C,C3,small_business,AK,MORTGAGE,98300.0,4,0,13.4525
C,C3,small_business,AK,RENT,15000.0,2,1,14.48
C,C3,small_business,AL,MORTGAGE,58075.0,3,1,14.536666666666667
C,C3,small_business,AL,OWN,33900.0,3,2,14.373333333333335
C,C3,small_business,AL,RENT,18700.0,3,2,13.99
C,C3,small_business,AR,MORTGAGE,15000.0,2,1,13.825
C,C3,small_business,AR,OWN,30000.0,1,0,14.98
C,C3,small_business,AR,RENT,44500.0,2,0,13.5
C,C3,small_business,AZ,MORTGAGE,152875.0,12,2,13.948333333333332
C,C3,small_business,AZ,OWN,35000.0,1,0,13.99
C,C3,small_business,AZ,RENT,84475.0,6,4,14.449999999999998
C,C3,small_business,CA,MORTGAGE,579025.0,29,9,13.796551724137931
C,C3,small_business,CA,OWN,141000.0,7,1,13.844285714285714
C,C3,small_business,CA,RENT,1192050.0,99,25,13.990404040404044
C,C3,small_business,CO,MORTGAGE,194250.0,12,3,14.1775
C,C3,small_business,CO,OWN,45400.0,3,0,14.020000000000001
C,C3,small_business,CO,RENT,99050.0,8,1,14.7725
C,C3,small_business,CT,MORTGAGE,72300.0,4,1,13.415
C,C3,small_business,CT,OWN,55000.0,2,0,14.895
C,C3,small_business,CT,RENT,39825.0,3,0,13.583333333333334
C,C3,small_business,DE,MORTGAGE,25000.0,1,0,15.31
C,C3,small_business,DE,RENT,18000.0,1,0,13.67
C,C3,small_business,FL,MORTGAGE,474575.0,35,8,13.754
C,C3,small_business,FL,OWN,95000.0,6,3,13.69
C,C3,small_business,FL,RENT,549350.0,38,10,14.008157894736843
C,C3,small_business,GA,MORTGAGE,356950.0,21,8,14.381428571428572
C,C3,small_business,GA,OWN,57825.0,5,0,14.059999999999999
C,C3,small_business,GA,RENT,225275.0,15,2,14.250000000000002
C,C3,small_business,HI,MORTGAGE,28000.0,1,1,15.8
C,C3,small_business,ID,RENT,7500.0,1,1,13.99
C,C3,small_business,IL,MORTGAGE,292300.0,16,4,14.029374999999998
C,C3,small_business,IL,OWN,13500.0,4,0,13.7225
C,C3,small_business,IL,RENT,105000.0,9,4,13.78111111111111
C,C3,small_business,IN,MORTGAGE,24500.0,2,1,14.155000000000001
C,C3,small_business,IN,OWN,6500.0,1,0,13.98
C,C3,small_business,IN,RENT,4000.0,1,0,13.67
C,C3,small_business,KS,MORTGAGE,55150.0,4,0,14.4825
C,C3,small_business,KS,OWN,31500.0,2,0,14.485
C,C3,small_business,KS,RENT,34000.0,2,0,13.5
C,C3,small_business,KY,MORTGAGE,115450.0,7,2,14.111428571428572
C,C3,small_business,KY,OWN,35000.0,1,0,15.22
C,C3,small_business,KY,RENT,30925.0,2,1,13.379999999999999
C,C3,small_business,LA,MORTGAGE,81675.0,6,3,13.921666666666667
C,C3,small_business,LA,RENT,40800.0,4,2,14.485
C,C3,small_business,MA,MORTGAGE,86700.0,6,0,13.378333333333336
C,C3,small_business,MA,OWN,8000.0,1,0,13.98
C,C3,small_business,MA,RENT,60775.0,4,1,14.5725
C,C3,small_business,MD,MORTGAGE,104600.0,6,4,14.386666666666665
C,C3,small_business,MD,RENT,87975.0,7,3,14.414285714285715
C,C3,small_business,MI,MORTGAGE,161850.0,10,1,14.12
C,C3,small_business,MI,RENT,93000.0,3,2,13.799999999999999
C,C3,small_business,MN,MORTGAGE,71875.0,5,2,14.334
C,C3,small_business,MN,OWN,16000.0,1,0,13.98
C,C3,small_business,MN,RENT,94000.0,6,3,13.735
C,C3,small_business,MO,MORTGAGE,92625.0,6,4,13.803333333333335
C,C3,small_business,MO,RENT,5000.0,1,0,13.98
C,C3,small_business,MS,MORTGAGE,28000.0,2,1,13.58
C,C3,small_business,MS,OWN,12000.0,1,1,13.33
C,C3,small_business,MS,RENT,23000.0,1,0,13.66
C,C3,small_business,MT,MORTGAGE,19025.0,2,2,14.36
C,C3,small_business,MT,OWN,39300.0,3,0,13.69
C,C3,small_business,MT,RENT,5600.0,1,0,13.48
C,C3,small_business,NC,MORTGAGE,264600.0,16,2,14.330000000000002
C,C3,small_business,NC,RENT,91575.0,5,2,13.718
C,C3,small_business,ND,MORTGAGE,34600.0,2,0,14.035
C,C3,small_business,NE,MORTGAGE,19400.0,1,0,13.99
C,C3,small_business,NH,MORTGAGE,57950.0,2,0,14.81
C,C3,small_business,NH,OWN,24000.0,1,0,14.08
C,C3,small_business,NH,RENT,12000.0,1,0,14.08
C,C3,small_business,NJ,MORTGAGE,219575.0,11,4,14.374545454545455
C,C3,small_business,NJ,OWN,8000.0,1,0,13.33
C,C3,small_business,NJ,RENT,336250.0,24,7,13.804583333333332
C,C3,small_business,NM,MORTGAGE,49825.0,3,1,14.020000000000001
C,C3,small_business,NM,RENT,7000.0,2,1,13.99
C,C3,small_business,NV,MORTGAGE,151025.0,8,2,14.467500000000001
C,C3,small_business,NV,RENT,115575.0,8,3,13.674999999999999
C,C3,small_business,NY,MORTGAGE,204500.0,14,4,13.762142857142859
C,C3,small_business,NY,OWN,48200.0,4,1,13.745000000000001
C,C3,small_business,NY,RENT,483925.0,28,4,13.83107142857143
C,C3,small_business,OH,MORTGAGE,126850.0,10,2,13.816999999999998
C,C3,small_business,OH,OWN,69250.0,3,0,14.56
C,C3,small_business,OH,RENT,79625.0,7,0,14.01
C,C3,small_business,OK,MORTGAGE,36500.0,3,0,14.616666666666667
C,C3,small_business,OK,RENT,18500.0,2,0,13.385
C,C3,small_business,OR,MORTGAGE,6600.0,2,0,13.825
C,C3,small_business,OR,RENT,144450.0,10,2,14.576999999999998
C,C3,small_business,PA,MORTGAGE,258300.0,10,4,14.376999999999999
C,C3,small_business,PA,OWN,55600.0,4,0,14.195
C,C3,small_business,PA,RENT,99000.0,8,1,13.74
C,C3,small_business,RI,MORTGAGE,35000.0,1,0,13.98
C,C3,small_business,RI,RENT,21500.0,2,1,14.940000000000001
C,C3,small_business,SC,MORTGAGE,164150.0,8,0,14.301250000000001
C,C3,small_business,SC,RENT,25000.0,1,0,13.43
C,C3,small_business,SD,MORTGAGE,5500.0,1,0,13.33
C,C3,small_business,TN,MORTGAGE,44500.0,5,3,13.86
C,C3,small_business,TN,RENT,14400.0,1,0,13.33
C,C3,small_business,TX,MORTGAGE,504950.0,28,8,14.120714285714286
C,C3,small_business,TX,OWN,178150.0,11,4,13.82090909090909
C,C3,small_business,TX,RENT,225650.0,19,7,13.70578947368421
C,C3,small_business,UT,MORTGAGE,26000.0,2,1,14.325
C,C3,small_business,UT,OWN,24000.0,1,0,13.33
C,C3,small_business,UT,RENT,20200.0,2,0,13.83
C,C3,small_business,VA,MORTGAGE,178000.0,14,6,13.950000000000001
C,C3,small_business,VA,OWN,19800.0,2,1,14.895
C,C3,small_business,VA,RENT,125425.0,11,3,14.137272727272727
C,C3,small_business,WA,MORTGAGE,183750.0,8,0,13.8425
C,C3,small_business,WA,RENT,64000.0,6,0,13.148333333333333
C,C3,small_business,WI,MORTGAGE,5000.0,1,1,13.33
C,C3,small_business,WI,RENT,65600.0,3,1,13.53
C,C3,small_business,WV,MORTGAGE,15500.0,2,0,14.49
C,C3,small_business,WY,MORTGAGE,72375.0,3,0,14.423333333333334
C,C3,vacation,AK,MORTGAGE,24500.0,2,0,15.22
C,C3,vacation,AK,RENT,3500.0,2,0,13.33
C,C3,vacation,AL,MORTGAGE,17900.0,4,0,13.74
C,C3,vacation,AL,OWN,9500.0,3,0,14.316666666666668
C,C3,vacation,AL,RENT,11500.0,2,0,14.035
C,C3,vacation,AR,RENT,2500.0,1,0,13.98
C,C3,vacation,AZ,MORTGAGE,36600.0,7,2,14.44857142857143
C,C3,vacation,AZ,OWN,11500.0,2,1,13.5
C,C3,vacation,AZ,RENT,60725.0,8,2,13.559999999999999
C,C3,vacation,CA,MORTGAGE,164200.0,31,3,13.865806451612906
C,C3,vacation,CA,OWN,50400.0,9,1,13.97111111111111
C,C3,vacation,CA,RENT,617250.0,85,28,13.931294117647063
C,C3,vacation,CO,MORTGAGE,14000.0,4,0,13.9325
C,C3,vacation,CO,OWN,3600.0,1,1,13.99
C,C3,vacation,CO,RENT,31500.0,6,3,13.815
C,C3,vacation,CT,RENT,28425.0,5,0,14.057999999999998
C,C3,vacation,DC,MORTGAGE,8400.0,1,0,14.08
C,C3,vacation,DC,RENT,5000.0,1,0,13.67
C,C3,vacation,DE,OWN,23000.0,2,0,13.5
C,C3,vacation,FL,MORTGAGE,74950.0,10,2,14.091
C,C3,vacation,FL,OWN,16300.0,5,0,13.716
C,C3,vacation,FL,RENT,77900.0,15,3,13.697333333333336
C,C3,vacation,GA,MORTGAGE,15025.0,4,0,13.9875
C,C3,vacation,GA,OWN,10000.0,1,1,13.67
C,C3,vacation,GA,RENT,20050.0,3,1,13.796666666666667
C,C3,vacation,HI,MORTGAGE,9800.0,3,0,13.99
C,C3,vacation,HI,RENT,22150.0,6,1,14.285000000000002
C,C3,vacation,IL,MORTGAGE,34900.0,9,1,13.813333333333333
C,C3,vacation,IL,OWN,18200.0,3,0,14.623333333333333
C,C3,vacation,IL,RENT,56250.0,11,3,13.939090909090908
C,C3,vacation,IN,MORTGAGE,33600.0,6,1,13.596666666666666
C,C3,vacation,IN,OWN,10500.0,3,1,13.966666666666667
C,C3,vacation,IN,RENT,3000.0,1,0,13.33
C,C3,vacation,KS,MORTGAGE,4000.0,1,1,13.67
C,C3,vacation,KS,OWN,2000.0,1,0,13.99
C,C3,vacation,KS,RENT,9000.0,1,0,15.61
C,C3,vacation,KY,OWN,1600.0,1,0,13.67
C,C3,vacation,KY,RENT,3500.0,2,0,13.309999999999999
C,C3,vacation,LA,MORTGAGE,22600.0,4,1,14.195
C,C3,vacation,LA,OWN,35000.0,3,2,14.486666666666666
C,C3,vacation,MA,OWN,21025.0,2,1,13.99
C,C3,vacation,MA,RENT,52100.0,6,2,13.854999999999999
C,C3,vacation,MD,MORTGAGE,79100.0,12,1,13.550000000000002
C,C3,vacation,MD,OWN,6400.0,1,0,13.99
C,C3,vacation,MD,RENT,39500.0,8,5,14.2225
C,C3,vacation,ME,MORTGAGE,5000.0,1,0,13.67
C,C3,vacation,ME,RENT,3600.0,1,0,13.99
C,C3,vacation,MI,MORTGAGE,22600.0,5,0,14.160000000000002
C,C3,vacation,MI,RENT,13500.0,5,1,13.580000000000002
C,C3,vacation,MN,MORTGAGE,18800.0,2,1,14.035
C,C3,vacation,MN,OWN,12000.0,1,0,13.99
C,C3,vacation,MN,RENT,10000.0,2,0,13.33
C,C3,vacation,MO,MORTGAGE,22000.0,6,0,13.885
C,C3,vacation,MO,RENT,10000.0,3,1,13.799999999999999
C,C3,vacation,MS,MORTGAGE,23500.0,4,2,13.6825
C,C3,vacation,MS,RENT,3900.0,2,1,13.33
C,C3,vacation,MT,MORTGAGE,8500.0,1,0,14.08
C,C3,vacation,NC,MORTGAGE,71000.0,8,1,14.52
C,C3,vacation,NC,OWN,18400.0,4,0,13.7675
C,C3,vacation,NC,RENT,24600.0,6,1,13.691666666666668
C,C3,vacation,ND,RENT,2000.0,1,1,13.99
C,C3,vacation,NE,MORTGAGE,3600.0,1,0,13.67
C,C3,vacation,NE,OWN,2800.0,1,1,14.08
C,C3,vacation,NE,RENT,8000.0,1,0,14.08
C,C3,vacation,NH,MORTGAGE,10000.0,2,0,14.08
C,C3,vacation,NH,RENT,1400.0,1,1,13.99
C,C3,vacation,NJ,MORTGAGE,29750.0,3,0,13.88
C,C3,vacation,NJ,OWN,13000.0,2,1,13.99
C,C3,vacation,NJ,RENT,75175.0,15,0,13.957333333333334
